nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Sta. Armando Madrid Alicea,Sta.alicea235@edubus.cal,N9cT5nHMs0Lgd0r2,sta.7581909,+56 2 4082 8240,22761104,,,,,9
Dorotea Romero Pichardo,doropi546@tourket.com,V1ZJDFWklYZH6Jr,Doroteapichardo651,+56 9 2222 2324,16894806,-18266,,,,9
Pilar Uribe Rodarte,Pilarrodarte968@tourket.com,XLVx1K1M,pilar7681650,+56 2 1418 0579,26240750,25256,,,,0
Benito Burgos Rivera,Benitorivera191@outluc.com,tWR1gEnMYZycDfby,Benitorivera474,+56 2 3775 3706,15502910,17722,,,,2
Luis Robles Rodarte,luroro823@edubus.cal,qcDE4P45EhZ9t9,luroro545,+56 9 0781 6076,13048746,10230,,,,7
Emilia Gastélum Serna,emilia2937462@wass.com,uuBHY1Ul,emilia5485117,+56 2 1648 3772,18711184,0,,,,6
Cristobal Molina Marroquín,cristobal758674@marmol.com,1sYApbC76oR,crmoma201,+56 9 1926 0954,25023744,-2468,,,,8
Miguel Fernández Aranda,miguel7149668@outluc.com,aAqoHzI7lt,Miguelaranda596,+56 9 0496 4313,18355837,15442,,,,4
Jaime Menéndez Riojas,jaime102569@tourket.com,QTguOoGT3,jaime9905847,+56 2 9492 8425,13444546,4208,,,,7
Florencia Águilar Castillo,florencia8540226@wass.com,jtoZGRzB9fwo,Florenciacastillo920,+56 9 3717 4485,22500413,8569,,,,7
Benjamín Barrera Baca,bebaba244@marmol.com,WSLrFb4atmHifbMB,benjamín8488855,+56 9 6899 1969,26535603,8425,,,,6
Elisa Cuellar Ulloa,elisa8765548@wass.com,LZBuQJwjNAOt6,elisa6206861,+56 2 9650 6297,21992265,17404,,,,5
Sr. Pablo Cardenas Navarro,sr.9551326@wass.com,87bJaXbzrPvB958p,Sr.navarro800,+56 9 2161 6304,28498282,9984,,,,7
Sra. Raquel Carmona Escamilla,Sra.escamilla941@tourket.com,9jZtidLpdgC6S,sra.939697,+56 9 7345 7906,24611123,16711,,,,5
Mayte Morales Villalobos,mamovi842@edubus.cal,bmklGJmjP6,mamovi277,+56 9 3818 7428,12982195,0,,,,7
Carmen Padrón Trejo,capatr613@outluc.com,j2LW0ohTb29UGYMq,Carmentrejo287,+56 9 7267 4857,11077560,4934,,,,1
Gilberto Regalado Loera,girelo892@viajesanma.com,0RgcFn37,girelo964,+56 9 8389 6297,23126839,22749,,,,1
Pablo Ojeda Casares,paojca334@tourket.com,nvOPZ6isAAKP,pablo7190346,+56 9 0573 2522,18369495,5870,,,,2
Catalina Perales Trujillo,Catalinatrujillo686@marmol.com,e9GVEphNHT7y5mO,capetr369,,16388491,128,,,,7
Claudio Cortés Arreola,claudio4473225@marmol.com,j5XI71w2cNmt,Claudioarreola246,+56 2 9791 5768,18131049,,,,,9
Jaime Barrientos Cadena,jaime7286643@outluc.com,hDNP73aBtn7,jaime3568549,+56 2 2718 5521,16079243,6632,,,,4
Hugo Garay Urrutia,Hugourrutia241@marmol.com,ie1Hrz4Qesganb,hugaur458,+56 2 0351 2348,25763078,3350,,,,1
Isabel Rojo Arriaga,Isabelarriaga744@marmol.com,dbrF2zZY4u,isroar606,+56 2 7170 5307,10527619,0,,,,2
Roberto Vázquez Rendón,roberto8294932@tourket.com,tg1IFPc4dC9PpJ,Robertorendón931,+56 9 5290 0247,14797804,3062,,,,9
Sta. Marco Antonio Ponce Luna,stmaanpolu392@edubus.cal,X5FtcpO5K,sta.4416403,+56 2 1327 2588,18271014,12430,,,,8
Emilio Montañez Sanches,emmosa915@wass.com,dIhg19ThYYNx5gv,emmosa169,+56 2 6974 3185,22483956,10258,,,,1
María Teresa Colunga Lovato,matecolo762@edubus.cal,pWF9djIW2v6Pg,maría3363222,+56 9 6710 2185,25242811,11403,,,,9
Gloria Chacón Fonseca,Gloriafonseca397@wass.com,NW2OGvtpo0z4,glchfo835,+56 9 5154 2228,20173916,1266,,,,0
Elsa Castañeda Olvera,Elsaolvera295@tourket.com,G4Cm2yKnviui,elcaol840,+56 9 0097 0693,21533595,5422,,,,K
Salvador Briseño Salcido,salvador3740869@viajesanma.com,EJ3rixi7,Salvadorsalcido843,+56 9 6930 7761,12439890,3492,,,,8
Mónica Moreno Flórez,mónica1814898@outluc.com,9ZhGSWnES6YIu8,mómofl671,+56 2 3496 0557,21914048,2172,,,,7
Claudio Meraz Corral,clmeco777@viajesanma.com,FfLaOr3ymB2nJ2,claudio6774318,+56 9 8404 4099,10453588,0,,,,7
Sr. Juan Velasco Portillo,sr.8335809@wass.com,H48KQtnpma,Sr.portillo954,+56 2 2139 2166,22843326,7590,,,,8
Agustín Montes Pizarro,Agustínpizarro490@edubus.cal,xK1tlhPKS2wzj,agmopi189,+56 9 8744 2253,28173817,0,,,,8
Gustavo Pulido Ruelas,Gustavoruelas543@wass.com,lTzFEjBLfQbfLy9A,gupuru369,,28844863,1556,,,,9
Sta. Luz Gil Quintana,stlugiqu902@viajes.cl,bs8YthxggNY,stlugiqu739,+56 9 0586 6869,21082080,,Nocturno,,Full time,9
Sra. Anita Orta Carrion,Sra.carrion912@outluc.com,PEnEZN6p3Bt,Sra.carrion190,+56 9 7322 8660,22892829,-20177,,,,1
Teresa Guajardo Rosado,teguro469@viajesanma.com,sDGcugVFzM97c1,Teresarosado815,+56 9 8439 6814,11139884,11838,,,,4
Gregorio Adorno Santana,gradsa994@tourket.com,m2f0K8aNepebva,gregorio1434322,+56 2 7471 4833,10314056,5667,,,,0
Esperanza Enríquez Ávalos,esenáv806@wass.com,96rEDykedq4u,esenáv122,+56 2 2280 2756,20063269,13863,,,,9
Sta. Ignacio Cabrera Baca,sta.9358191@wass.com,RasJGD5ocHYtS,Sta.baca102,+56 2 7716 6313,26359501,940,,,,7
Isabel Roybal Ocampo,isrooc986@marmol.com,3Dk8GVj1x3y,Isabelocampo904,+56 9 5558 5287,26571615,332,,,,6
Jacobo Osorio Márquez,jacobo4899894@viajesanma.com,jKabLWOL5,jaosmá168,+56 2 5582 6825,22284967,8853,,,,5
Barbara Quintana León,Barbaraleón295@viajesanma.com,NFieFr2mzY15V,baqule596,,24889092,0,,,,4
Rosalia Valdez Esquivel,rovaes978@marmol.com,Dgq4YS1rhZeM3Ou,rovaes558,+56 2 1896 9922,26007650,20178,,,,7
Sancho de Anda Lozano,sadeanlo750@viajesanma.com,S5jDWXN6IZOfkcC9,sadeanlo376,+56 2 5597 2452,27623017,13455,,,,4
Sta. Jaime Quintero Jaime,Sta.jaime103@viajesanma.com,71blUtQ1IuXg3e,Sta.jaime938,+56 2 9502 2419,10955284,15696,,,,4
Sta. Gregorio Urbina Blanco,stgrurbl130@marmol.com,2ASbhUdZg,stgrurbl155,+56 9 0245 6288,18288768,0,,,,4
Víctor Guerrero Mares,víguma940@marmol.com,2XDsQtqy,Víctormares940,+56 9 7906 2882,10288471,10525,,,,K
Eloisa Reyna Aguayo,Eloisaaguayo622@outluc.com,Ddd3ojE1eE,Eloisaaguayo847,+56 9 8041 9787,22650795,7758,,,,7
Caridad Molina Velázquez,Caridadvelázquez841@marmol.com,ffXB8uZHOKjy,caridad5221870,+56 9 5090 3113,28361857,7281,,,,9
Pilar Henríquez Pulido,pihepu151@wass.com,d39lmeCsHHs,Pilarpulido837,+56 2 2950 0221,22108216,7502,,,,8
Soledad Vázquez Prieto,Soledadprieto976@marmol.com,EP8WfMql,soledad9463487,+56 9 9848 0780,21656527,2802,,,,4
Barbara Alicea Arriaga,baalar676@edubus.cal,dG7NT23F8wC,barbara9901110,+56 2 0051 7543,24081567,5336,,,,2
Guillermina Salcido Amador,Guillerminaamador450@outluc.com,5OgdUzvzIFmG1VQ,guillermina4797216,+56 9 4910 9482,18258357,948,,,,K
Florencia Camarillo Menchaca,flcame238@viajesanma.com,KzgF2v9BkqJY4wr,flcame497,+56 9 3782 4262,27787113,0,,,,0
Mariana Madrigal Cervántez,mariana585995@wass.com,ZMyCapGogU5ntWNq,mariana7473642,+56 2 1863 8708,14260736,0,,,,0
Arturo Valdez Verduzco,arturo2419825@marmol.com,AMmxkB4gjICoZV,arvave586,+56 9 7230 7574,28761561,3620,,,,2
Susana Solano Santacruz,susana9334818@viajesanma.com,P1Ut2gB7sOB,Susanasantacruz653,+56 2 8868 8517,15447084,3478,,,,0
Sta. Salvador Benavides Barraza,sta.607395@viajesanma.com,MjkO8AB6aLK,sta.7073469,+56 9 9123 7981,26931615,18698,,,,2
Conchita Carreón Barraza,cocaba281@wass.com,RXB6zdpzx8sC,conchita8397891,+56 2 8775 5240,15191207,5288,,,,9
Sra. Irene Almonte Paz,sra.5838853@edubus.cal,Nv6BoaGliTfYwwKn,sra.5990837,+56 2 1585 0484,25731263,0,,,,1
Sr. José Luis Noriega Meza,srjolunome408@outluc.com,2lguGHLR,Sr.meza242,+56 9 4661 6297,18674256,12494,,,,7
Marco Antonio Prieto Medrano,maanprme923@edubus.cal,hM6ZY47fpFdaAzm,Marcomedrano273,+56 2 4330 9108,26041053,5400,,,,9
Sra. Mariana Soria Rangel,sra.7402564@viajesanma.com,5HKqoY4Lhea9Pm,sra.6932878,+56 9 2503 2282,11542885,2373,,,,3
Marcela Granado Águilar,Marcelaáguilar314@edubus.cal,WTwR4q51,marcela8941652,+56 9 9756 7130,18000376,,,,,2
Sta. Ángela Delao Herrera,sta.7493179@wass.com,B74f5yX03tI8rB,Sta.herrera935,+56 9 6378 5303,17588145,17895,,,,K
Ramona Malave Galván,Ramonagalván297@marmol.com,hyZvxOnv8wYvTE7,Ramonagalván392,+56 9 4138 1113,14995951,6455,,,,3
Sr. María Teresa Jaimes Olvera,sr.7191278@edubus.cal,Tf21VdTfBn,srmatejaol745,+56 2 1339 9621,22500796,0,,,,9
Sr. Diego Escalante Mares,sr.5312626@viajesanma.com,KkbyL05xZVvuS8N,srdiesma899,+56 9 2945 9338,19311000,0,,,,2
Jerónimo Aranda Corrales,jerónimo1946618@viajes.cl,Qkr1BBul67dGF,jerónimo8466688,+56 2 0550 4634,29132822,,Diurno,Banmédica,,9
Alejandro Aguirre Romo,Alejandroromo265@viajes.cl,OH18s32Jt37Wt3,alejandro9905124,+56 9 5479 9820,12482948,,Diurno,,Part time,8
Sra. José Benavides Lozada,srjobelo910@edubus.cal,1zrc2eG9y,Sra.lozada784,+56 9 6300 6757,19769509,5759,,,,9
Patricia Medrano Puga,pamepu907@tourket.com,rUra1abn,pamepu540,+56 2 8712 5469,23354905,906,,,,3
Gonzalo Villa García,goviga599@outluc.com,ajac9ROn9d8Or,goviga214,+56 9 2623 7813,19621880,0,,,,7
Leticia Esquivel Rodarte,leticia5732697@edubus.cal,r95Y40qKau2L,Leticiarodarte440,,18494140,0,,,,6
Rebeca Mena Abreu,Rebecaabreu983@viajes.cl,FXi3P32zYi,rebeca5043781,+56 2 5344 9359,28847141,,Diurno,,Part time,K
Rodrigo Montero Rojas,rodrigo4080516@viajesanma.com,JdGfdEt0m5iI2mVE,rodrigo7877685,+56 9 8393 2925,25745992,10486,,,,6
Olivia Feliciano Guzmán,olfegu142@marmol.com,Ti0Fam0rGplp9l,olivia5888735,,23194575,4473,,,,K
Isabela Segovia Mendoza,isseme584@wass.com,z7odT2Vpo1jRP,isseme348,+56 2 1520 2296,24059763,3110,,,,2
Graciela Jimínez Reynoso,graciela7302116@edubus.cal,Oax1aYm8aqX8q16,grjire182,+56 9 5330 6371,18051759,0,,,,6
Ana Luisa Rosas Carrasco,anluroca682@marmol.com,oLpZ34lvbHb9ZQ,ana7864276,+56 2 4076 1142,15608839,3334,,,,0
Jaime Arroyo Burgos,jaarbu744@edubus.cal,zgvBpZsocx9,Jaimeburgos122,+56 9 7449 6022,22654340,3413,,,,6
Jaime Calderón Cortés,Jaimecortés541@wass.com,dKczOO3KkQiyop0Q,Jaimecortés282,+56 9 1950 3653,19438789,14813,,,,K
Lorenzo Rocha Sánchez,Lorenzosánchez136@tourket.com,Mh91ghmLPA1,Lorenzosánchez822,+56 9 7903 3600,24976614,8330,,,,3
Sra. Jaime Montez Sepúlveda,sra.5518321@outluc.com,8vJf1j9eSWXM1Kov,srjamose474,+56 9 4207 3489,12739410,0,,,,5
Lorena Zaragoza Gutiérrez,Lorenagutiérrez892@wass.com,9n3lTQHj7Iu,lozagu985,+56 2 0418 9345,10304757,4582,,,,9
Alberto Rincón Espino,alries878@edubus.cal,Arb2DFUy5Pv1P,Albertoespino874,+56 2 1663 4944,10679900,0,,,,8
Carlos Verdugo Polanco,cavepo699@outluc.com,a2y8f0MvspGfd,cavepo646,+56 2 4667 1617,26921021,16433,,,,4
Lilia Magaña Jasso,lilia618791@viajesanma.com,ZBn9wmowgXKA9,lilia9771435,,11716466,-5780,,,,7
Gilberto Barrios Muñiz,gibamu940@viajesanma.com,hwk3a8fG,gibamu462,+56 2 7598 8119,17152608,5983,,,,6
Ernesto Jaramillo Sierra,erjasi436@wass.com,ajYNpr9EDrPKo0J,ernesto3840972,+56 2 3747 4527,11649673,-8464,,,,9
Marcela Cornejo Madrigal,macoma141@edubus.cal,9BpxLZdWQ4uGiv,Marcelamadrigal961,+56 9 9852 4139,27149833,2358,,,,0
Gonzalo Venegas Escobedo,gonzalo8570454@tourket.com,ov5wN8zctRs,Gonzaloescobedo949,,10578864,8192,,,,9
Daniel Ortega Arroyo,daorar141@edubus.cal,WUhfI6mi4FbO5,daniel9012280,,10577167,0,,,,3
Lorena Archuleta Márquez,lorena9566676@tourket.com,n14OMwtiriKhnw8,lorena6530973,+56 2 8438 2460,10253410,,,,,7
Verónica Santillán Guardado,vesagu629@outluc.com,y53lcFoJ,Verónicaguardado651,+56 2 1919 8672,21701929,16175,,,,K
Benito Nevárez Saldaña,benito4819341@marmol.com,qX7ZF9a2O,benesa392,+56 9 1745 3282,20298745,0,,,,1
Sta. Martín Velasco Borrego,stmavebo852@tourket.com,BccElnI8ic,Sta.borrego300,+56 9 2996 4318,25525280,0,,,,1
Ernesto Rivas Padrón,erripa863@marmol.com,gGTPG9feyqMCsmuM,Ernestopadrón233,+56 9 9922 1063,13390020,0,,,,9
Sta. Lorena Rodríquez Carrion,stloroca900@marmol.com,1AzMzmrVS6D,stloroca866,+56 9 5922 3180,27725940,14036,,,,0
Jorge Luis Tafoya Quiñones,jorge6059769@outluc.com,Wcp5JPYEk,Jorgequiñones459,+56 9 2495 8105,14264355,0,,,,3
Andrés Galván Ortega,andrés1466318@outluc.com,jlm4PfZn5MSGd,andrés7157817,+56 9 0090 1459,26528332,0,,,,2
María del Carmen Enríquez Garza,maría9672998@viajes.cl,2lcREEp4,madecaenga574,+56 2 0017 5133,25232365,,Diurno,,Part time,1
Sr. Benito Guerra Camarillo,srbeguca981@viajesanma.com,xVE2mGQSF9NO,srbeguca310,,23231984,,,,,4
María José Brito Haro,majobrha614@marmol.com,NTBd58VdmK,Maríaharo107,+56 2 7637 9559,18389038,44030,,,,7
Lourdes Orta Urbina,loorur460@marmol.com,A8u14qvtkA,lourdes711618,+56 9 8470 3404,25028001,27652,,,,7
Emilio Solorzano Verdugo,Emilioverdugo954@tourket.com,eQZQoG1pQHzZK,Emilioverdugo416,+56 9 0085 2420,24494605,17321,,,,4
Conchita Colunga Delgado,conchita384304@outluc.com,pKGxBoMZq2,conchita4476234,+56 9 8658 0266,19452912,754,,,,0
Rubén Vega Garay,rubén9665405@viajesanma.com,SGYh5nJQOTpy2X,ruvega239,+56 9 8256 6912,25439653,13308,,,,2
Sta. Eduardo Orta Tovar,sta.1149707@outluc.com,Uj8jir1BR1om4bKF,sta.9992244,+56 9 1778 7971,10359333,0,,,,6
Joaquín Terrazas Oquendo,Joaquínoquendo971@outluc.com,cgFP24VS7oe6Aq,joaquín7578562,+56 9 4911 2380,20569961,5637,,,,9
Bernardo Mojica Rivera,bemori869@marmol.com,LAaPhrGQ6vQ1Sv,Bernardorivera860,+56 9 5463 5209,25522228,,,,,7
Rafael Sevilla Altamirano,rafael9183312@viajes.cl,6qHuxqghE8AniI9,Rafaelaltamirano782,+56 2 8596 8297,28921373,,Nocturno,,Full time,2
Sta. Hugo Delgadillo Jurado,sthudeju356@wass.com,4FnebkTb,Sta.jurado502,+56 9 7151 5450,24483477,5911,,,,9
Yolanda Godoy Benavides,yogobe119@outluc.com,5ZSj9DFnYo0Tgj,Yolandabenavides379,+56 2 9863 8092,26630663,1568,,,,6
Ester Duarte Villalobos,Estervillalobos996@wass.com,C3Ksqg98,ester458869,+56 9 2290 0389,14689633,25277,,,,2
Sra. Sara Leiva Cortez,sra.982627@tourket.com,wXTE1UcMZi,sra.1802786,+56 2 1770 9700,11396428,0,,,,6
Miguel Marín Nieto,mimani608@viajesanma.com,w7F77VGeAp7Rw5,Miguelnieto816,+56 9 1627 8866,20090862,3490,,,,7
Blanca Barragán Ocampo,Blancaocampo194@wass.com,XJgGn86lzUPQm0P,blbaoc244,+56 9 4131 8317,28133108,0,,,,6
Rebeca Quiroz Bueno,requbu582@viajes.cl,vsyX68A1,Rebecabueno829,+56 2 4816 7126,16278304,,Diurno,,Full time,1
Julia Valenzuela Velázquez,Juliavelázquez579@viajesanma.com,qPCoeX6rLXEjw,Juliavelázquez823,+56 9 9365 1591,16438126,0,,,,9
Daniel Sanabria Casas,dasaca993@viajesanma.com,hw0nnfM6,daniel7798721,+56 9 9891 6096,11141831,2596,,,,4
Sta. Teodoro Ibarra Vaca,sta.5594365@outluc.com,61B6tYr7KFssXhj,Sta.vaca372,+56 2 3796 2426,29171691,2890,,,,1
Elena Trujillo Delao,elena4507491@viajes.cl,BRgt29LVFX32EAzF,elena9056611,+56 9 2671 9046,23357218,,Nocturno,Banmédica,,7
Guadalupe Cardenas Venegas,guadalupe5973245@outluc.com,AFE807PvNrz7PglR,guadalupe4431107,+56 9 7105 5968,24641912,6213,,,,4
Concepción Delagarza Niño,Concepciónniño206@tourket.com,j3bet51BrirQD,concepción319779,+56 2 4058 8167,28469392,1340,,,,2
Teresa Ávila Collado,Teresacollado113@marmol.com,KJC6dr9Un,Teresacollado927,+56 2 1840 1356,12716130,19392,,,,5
Teodoro Marín Olmos,Teodoroolmos190@outluc.com,BWMP6OxH6kdvIv,temaol995,+56 9 0042 2322,23878138,2424,,,,8
Rafael Ceballos Ulloa,Rafaelulloa816@marmol.com,Cn5ez1aIHI,Rafaelulloa334,+56 9 2082 5642,23191181,8928,,,,2
Rocio Ruiz Almonte,Rocioalmonte783@marmol.com,lIbvF27G161XfUN,Rocioalmonte220,+56 2 9092 3070,13178841,3967,,,,K
Clara Trejo Orozco,cltror548@marmol.com,p4py0InTQWyqPTBO,cltror618,+56 2 6906 5050,22206924,292,,,,6
Sr. Gilberto Monroy Brito,srgimobr666@viajesanma.com,7WLJkHDMcw1a9h,srgimobr853,+56 9 8741 5958,28357404,0,,,,0
Nicolás Nevárez Roybal,Nicolásroybal954@viajesanma.com,HaDg5i4w1COjyWt,nicolás4164628,+56 2 6753 0976,18326626,834,,,,8
Andrés Burgos Velázquez,anbuve503@viajes.cl,vrX80NeQvD8PNbb,anbuve796,+56 9 7236 2851,20909610,,Nocturno,Colmena,,2
Arturo Guajardo Salinas,Arturosalinas630@edubus.cal,i2zgd4rFFKybsf,argusa549,+56 2 4769 4239,24441469,3816,,,,9
Alfonso Razo Laureano,alfonso3241121@wass.com,5uIEoeoBqWdMia,alfonso4889612,+56 9 9519 0905,17962606,,,,,3
Luisa Ulloa Ramón,luisa3743655@tourket.com,86nHHclTbhJq9,luulra556,+56 9 9759 9454,25362583,19466,,,,K
Alicia Mayorga Girón,almagi637@viajesanma.com,G5zyQHJ2jPdg,almagi256,+56 9 8778 8058,13038333,13177,,,,5
Miguel Cordero Robledo,miguel3168153@outluc.com,Km5NZI7E782vjEs,Miguelrobledo319,+56 9 5260 2519,22411195,0,,,,9
Dorotea Vega Orozco,doveor895@marmol.com,bUDjlfU7,doveor729,+56 2 1286 6173,28811342,5743,,,,4
Vicente Cervantes Zambrano,Vicentezambrano665@wass.com,P1gQriFI8,Vicentezambrano625,+56 9 4406 3112,14911338,788,,,,K
David Linares Adorno,david4168988@wass.com,UkK2zyCF,daliad693,+56 2 7263 5036,10587443,16744,,,,K
Ernesto Valenzuela Delvalle,Ernestodelvalle958@viajesanma.com,0O46VhzC,ernesto2673623,+56 2 8040 9705,26696506,8313,,,,0
Irene Ocampo Vega,irocve911@tourket.com,iSlggxu4OSm,irocve557,,25574802,3200,,,,5
Amalia Lugo Mojica,amlumo126@edubus.cal,ZLRep2LF2LNIru4,amlumo136,+56 2 3361 2156,18783473,0,,,,2
María José Nevárez Heredia,Maríaheredia164@marmol.com,R17RdDtfrP,majonehe812,+56 9 2072 0957,27432705,0,,,,7
Cecilia Castro Guardado,Ceciliaguardado982@outluc.com,5iccCRN33GiP,cecagu636,+56 2 8758 5101,20309251,6240,,,,2
Sra. Natalia Ramón Gallardo,sra.6064514@outluc.com,ledbu4qsWa9Q,Sra.gallardo341,+56 2 8397 3878,13513309,9200,,,,4
Sta. Virginia Altamirano Zepeda,sta.2923894@tourket.com,vJ0Fxw0oZLyEZQX1,stvialze165,+56 9 1031 6665,11791675,14819,,,,8
Gabriela Alvarado Alcala,Gabrielaalcala572@viajesanma.com,FVNFRex4,Gabrielaalcala509,+56 2 3138 9442,22827287,8428,,,,6
Armando Gil Montaño,Armandomontaño300@outluc.com,1RkaA33al4,Armandomontaño244,+56 2 0426 9917,12517365,0,,,,9
Sr. Antonio Figueroa Cisneros,Sr.cisneros872@tourket.com,0n2wohEvAHSsKv,sr.5326989,+56 2 0815 7477,24997246,414,,,,0
María Eugenia Treviño Luna,maría7421452@wass.com,TO7p9grG,maeutrlu171,+56 2 7324 3224,15648241,0,,,,2
Gerardo Díaz Archuleta,Gerardoarchuleta531@outluc.com,x5SLKSzYx,Gerardoarchuleta160,+56 9 6912 6763,17787955,7414,,,,K
Alberto Arenas Franco,Albertofranco136@wass.com,5c9thbOp01EJcp,alarfr227,+56 9 0465 3969,29969009,,,,,1
Benjamín Aragón Badillo,Benjamínbadillo182@tourket.com,1yATQaVh19c,Benjamínbadillo791,+56 2 0984 6831,23344401,0,,,,4
Concepción Espinal Verduzco,concepción4118276@viajesanma.com,vYE0UNdTjFcT,concepción7710507,+56 2 0658 0131,28475842,0,,,,0
Victoria Ramón Alcántar,viraal382@outluc.com,Gu9R2KSbQuRgTF,Victoriaalcántar529,+56 2 7935 0790,11543149,-6030,,,,8
Rubén Gallegos Concepción,rugaco427@wass.com,7mw0xhxpCApHk4,Rubénconcepción782,+56 9 7750 9158,13408362,711,,,,K
Esteban Delarosa Vargas,Estebanvargas460@edubus.cal,KXmBDZw4S,Estebanvargas433,+56 2 6902 8702,10197720,,,,,K
Rubén Zambrano Godoy,ruzago156@viajesanma.com,uTGfEU8R4bOvKdn,Rubéngodoy277,+56 2 7672 2154,15011611,0,,,,2
Carlos Saavedra Camacho,carlos8690348@marmol.com,3ULgou1Ds46be,casaca183,+56 2 0752 7069,15729879,2766,,,,8
Graciela Muro Collado,graciela5176856@wass.com,jTTC3RYmjQrqUMZk,grmuco381,+56 9 1905 7614,22182260,0,,,,9
Rosa Villa Correa,Rosacorrea351@outluc.com,VadUeMcCUrEtb4p9,rovico747,,21104262,0,,,,1
Antonia Leiva Camarillo,Antoniacamarillo881@outluc.com,IM3aUr3lzjD,Antoniacamarillo571,+56 9 4586 3540,22061385,0,,,,2
Ricardo Atencio Noriega,riatno263@tourket.com,6ZcYWcYrYOsGJg,riatno881,+56 2 5143 2224,27534564,9040,,,,4
Germán Rocha Fajardo,gerofa426@edubus.cal,RZk1iCAERsqv85R,gerofa608,+56 9 0072 0549,19528737,9867,,,,6
Yolanda Estrada Armendáriz,Yolandaarmendáriz156@tourket.com,fabMZ73ZJs,yoesar940,+56 9 1153 9721,26118410,6335,,,,9
Ramona Gómez Riojas,Ramonariojas144@viajes.cl,IRF8ZCvOi6ubydMp,ramona172547,+56 2 7617 1188,19042724,,Nocturno,Fonasa,,2
Gloria Cotto Tovar,Gloriatovar256@viajesanma.com,fMp9hT5xE,gloria7568223,+56 2 8375 1544,16959718,11914,,,,9
Ángela Villaseñor Valle,Ángelavalle315@viajesanma.com,fzOPUtHo9,ánviva535,+56 9 0873 2683,17201577,3110,,,,8
Carolina Ojeda Ramón,carolina5476431@marmol.com,31Ktob8JFXaP,carolina5239944,+56 2 7617 7418,12653181,0,,,,8
Jesús Menchaca Pelayo,jemepe848@tourket.com,ThG4G7KkMbbGH,jesús1002822,+56 9 2865 9972,11683882,,,,,6
Adela Monroy Ybarra,admoyb306@marmol.com,ouRbN2EkU8Pwmd1O,Adelaybarra697,+56 2 2018 5263,12601579,0,,,,8
Sr. Ana Lovato Aragón,Sr.aragón402@wass.com,12QTjbY6QkX5bMjv,Sr.aragón453,+56 9 2550 1810,19303362,22041,,,,8
Arturo Cabrera Ávila,arcaáv132@wass.com,l2z7LCdmXIinP6oS,Arturoávila484,+56 2 7483 6133,27687566,0,,,,3
Sra. Ángela Hernández Velasco,Sra.velasco646@tourket.com,47pCI7ucQAG,Sra.velasco909,+56 9 2031 5377,23866698,0,,,,8
Timoteo Vera Altamirano,Timoteoaltamirano928@tourket.com,5adMO6NaWNn,timoteo1157134,+56 2 5279 6097,22121581,7032,,,,8
Sr. Gerardo Benítez Valenzuela,sr.5767805@edubus.cal,CJcYRSTo00,Sr.valenzuela973,+56 2 8739 3768,16052495,17279,,,,2
Sta. Luisa Alejandro Granados,Sta.granados518@edubus.cal,v1LWmxUIQZq,Sta.granados708,+56 2 9073 6722,26732684,0,,,,3
Sra. Carmen Galindo Sepúlveda,srcagase685@viajesanma.com,juBb7C20fd,srcagase324,+56 2 1115 9583,27364603,6531,,,,5
Cristobal Laureano Fierro,Cristobalfierro646@edubus.cal,4zvkq6DZzfGl,cristobal5479923,+56 9 9657 1699,18543292,0,,,,0
Roberto de Jesús Brito,roberto9633370@viajes.cl,Pm3XtfETUk96hnB,roberto7664958,+56 2 8010 3246,18475780,,Nocturno,Más vida,,K
María del Carmen Otero Padilla,maría2223271@edubus.cal,T0yrsCHSOfaeZVp8,Maríapadilla359,+56 9 0447 4219,21216454,2560,,,,2
Sra. Germán Borrego Barrios,sra.7001329@outluc.com,VkvuktFlljpB3hIz,Sra.barrios531,+56 9 3596 9412,25542672,3290,,,,9
Víctor Ontiveros Oquendo,víonoq859@tourket.com,JJk24T76U3i,Víctoroquendo553,+56 2 5467 5877,24209769,11568,,,,6
Sr. Adán Barela Lebrón,sr.1090447@outluc.com,GRj8q333,sr.2578864,+56 2 9791 0645,21640577,4081,,,,3
Isabel Granado Heredia,isabel2919346@viajesanma.com,YF98SHOsm,isgrhe110,+56 9 2919 3859,23614816,8498,,,,5
Lorenzo Madera Bernal,Lorenzobernal386@viajesanma.com,B9v6BmfXrpF,Lorenzobernal649,+56 2 5189 6472,21505091,0,,,,2
Blanca Concepción Sotelo,Blancasotelo626@viajesanma.com,HSs26Mvaf,Blancasotelo203,+56 9 6625 7794,26661420,0,,,,9
Raúl Rodarte Caraballo,Raúlcaraballo974@marmol.com,OnmLkhysx3Bto,raroca962,+56 9 0089 5098,10047080,,,,,2
Adela Serrano Vanegas,adseva961@outluc.com,HJY3qlW2j32Oh,adela6545675,+56 9 1542 5685,26010306,7380,,,,7
Felipe Salcido Hernández,fesahe371@viajesanma.com,Ar2HphMku4RK,felipe469901,+56 2 7747 5370,22895406,11710,,,,3
Mónica Olivo Otero,mónica5656370@outluc.com,eN9jObEASIu,Mónicaotero371,+56 9 9520 6376,15213378,3164,,,,2
Benjamín Vanegas Adorno,benjamín1349930@tourket.com,By9GgvxkANsywD,bevaad217,+56 9 8190 9780,20558049,0,,,,2
